word;sentiment
limit;Negative
limiting;Negative
limits;Negative
mandate;Negative
mandated;Negative
mandates;Negative
mandating;Negative
mandatory;Negative
manditorily;Negative
necessitate;Negative
necessitated;Negative
necessitates;Negative
necessitating;Negative
noncancelable;Negative
noncancellable;Negative
obligate;Negative
obligated;Negative
obligates;Negative
obligating;Negative
obligation;Negative
obligations;Negative
obligatory;Negative
oblige;Negative
obliged;Negative
obliges;Negative
permissible;Negative
permission;Negative
permissions;Negative
permitted;Negative
permitting;Negative
pledge;Negative
pledged;Negative
pledges;Negative
pledging;Negative
preclude;Negative
precluded;Negative
precludes;Negative
precluding;Negative
precondition;Negative
preconditions;Negative
preset;Negative
prevent;Negative
prevented;Negative
preventing;Negative
prevents;Negative
prohibit;Negative
prohibited;Negative
prohibiting;Negative
prohibition;Negative
prohibitions;Negative
prohibitive;Negative
prohibitively;Negative
prohibitory;Negative
prohibits;Negative
refrain;Negative
refraining;Negative
refrains;Negative
require;Negative
required;Negative
requirement;Negative
requirements;Negative
requires;Negative
requiring;Negative
restrain;Negative
restrained;Negative
restraining;Negative
restrains;Negative
restraint;Negative
restraints;Negative
restrict;Negative
restricted;Negative
restricting;Negative
restriction;Negative
restrictions;Negative
restrictive;Negative
restrictively;Negative
restrictiveness;Negative
restricts;Negative
stipulate;Negative
stipulated;Negative
stipulates;Negative
stipulating;Negative
stipulation;Negative
stipulations;Negative
strict;Negative
stricter;Negative
strictest;Negative
strictly;Negative
unavailability;Negative
unavailable;Negative
desert;Negative
vacate;Negative
wildness;Negative
unconstraint;Negative
wantonness;Negative
give_up;Negative
empty;Negative
forsake;Negative
desolate;Negative
deserted;Negative
defection;Negative
forsaking;Negative
desertion;Negative
abdicate;Negative
stepping_down;Negative
deviant;Negative
optical_aberration;Negative
deviance;Negative
aberrancy;Negative
aberrance;Negative
abet;Negative
unnatural;Negative
abnormalcy;Negative
mental_defectiveness;Negative
freakishness;Negative
get_rid_of;Negative
repeal;Negative
disconnected;Negative
suddenly;Negative
short;Negative
dead;Negative
brusqueness;Negative
gruffness;Negative
precipitousness;Negative
precipitance;Negative
precipitancy;Negative
suddenness;Negative
curtness;Negative
precipitateness;Negative
steepness;Negative
shortness;Negative
absence_seizure;Negative
clapperclaw;Negative
maltreatment;Negative
insult;Negative
revilement;Negative
shout;Negative
ill-use;Negative
mistreat;Negative
ill-treat;Negative
maltreat;Negative
blackguard;Negative
pervert;Negative
vilification;Negative
contumely;Negative
ill-usage;Negative
ill-treatment;Negative
step;Negative
ill-treated;Negative
maltreated;Negative
mistreated;Negative
opprobrious;Negative
scurrilous;Negative
chance_event;Negative
stroke;Negative
fortuity;Negative
incidentally;Negative
circumstantially;Negative
by_chance;Negative
charge;Negative
accusal;Negative
impeach;Negative
criminate;Negative
incriminate;Negative
accusive;Negative
accusatory;Negative
accusative;Negative
accede;Negative
assent;Negative
conduct;Negative
carry;Negative
assoil;Negative
discharge;Negative
clear;Negative
comport;Negative
deport;Negative
behave;Negative
not_guilty;Negative
load;Negative
dilute;Negative
debase;Negative
stretch;Negative
debased;Negative
adulterant;Negative
debasement;Negative
opponent;Negative
opposer;Negative
antagonist;Negative
resister;Negative
untoward;Negative
inauspicious;Negative
hard_knocks;Negative
wake;Negative
backwash;Negative
consequence;Negative
exasperate;Negative
exasperating;Negative
exasperation;Negative
irritation;Negative
provocation;Negative
alert;Negative
alarm;Negative
alertness;Negative
alien;Negative
disaffect;Negative
estrange;Negative
disoriented;Negative
anomic;Negative
estranged;Negative
estrangement;Negative
disaffection;Negative
allegement;Negative
aver;Negative
so-called;Negative
supposed;Negative
get_at;Negative
vex;Negative
bother;Negative
gravel;Negative
get_to;Negative
rile;Negative
irritate;Negative
devil;Negative
chafe;Negative
nark;Negative
rag;Negative
nettle;Negative
vexation;Negative
pain;Negative
aggravator;Negative
botheration;Negative
infliction;Negative
pain_in_the_neck;Negative
pain_in_the_ass;Negative
peeved;Negative
riled;Negative
vexed;Negative
irritated;Negative
stung;Negative
miffed;Negative
pissed;Negative
pestered;Negative
harried;Negative
pissed_off;Negative
steamed;Negative
nettled;Negative
roiled;Negative
bothersome;Negative
irritating;Negative
pesky;Negative
plaguey;Negative
pestiferous;Negative
nettlesome;Negative
vexatious;Negative
galling;Negative
pestering;Negative
plaguy;Negative
vexing;Negative
teasing;Negative
reverse;Negative
avoid;Negative
rescind;Negative
countermand;Negative
void;Negative
quash;Negative
lift;Negative
unusual_person;Negative
anomalousness;Negative
antimonopoly;Negative
fence;Negative
reason;Negative
indicate;Negative
debate;Negative
tilt;Negative
disputation;Negative
disceptation;Negative
contestation;Negative
literary_argument;Negative
line_of_reasoning;Negative
logical_argument;Negative
statement;Negative
line;Negative
parameter;Negative
argumentation;Negative
collar;Negative
hold;Negative
pinch;Negative
taking_into_custody;Negative
get;Negative
turn_back;Negative
nab;Negative
apprehend;Negative
contain;Negative
stay;Negative
hold_back;Negative
apprehension;Negative
hitch;Negative
nail;Negative
check;Negative
cop;Negative
catch;Negative
stop;Negative
pick_up;Negative
by_artificial_means;Negative
unnaturally;Negative
rape;Negative
outrage;Negative
assail;Negative
ravishment;Negative
set_on;Negative
lash_out;Negative
attack;Negative
round;Negative
snipe;Negative
ravish;Negative
dishonour;Negative
averment;Negative
affirmation;Negative
assertion;Negative
asseveration;Negative
corrasion;Negative
detrition;Negative
grinding;Negative
contrition;Negative
contriteness;Negative
abrasion;Negative
backdate;Negative
sorry;Negative
badness;Negative
regretful;Negative
speculative;Negative
badly;Negative
high-risk;Negative
tough;Negative
forged;Negative
spoilt;Negative
spoiled;Negative
bond;Negative
bail_bond;Negative
rafter;Negative
baulk;Negative
resist;Negative
jib;Negative
handicap;Negative
hinderance;Negative
ruin;Negative
smash;Negative
belly-up;Negative
cast_out;Negative
ban;Negative
prohibition;Negative
shun;Negative
Bachelor_of_Arts_in_Nursing;Negative
censor;Negative
banning;Negative
banish;Negative
ostracise;Negative
blackball;Negative
proscription;Negative
ostracize;Negative
forbiddance;Negative
block;Negative
relegate;Negative
blockade;Negative
blockaded;Negative
block_off;Negative
debar;Negative
barricaded;Negative
exclude;Negative
bar;Negative
block_up;Negative
barricade;Negative
roadblock;Negative
constriction;Negative
chokepoint;Negative
transgress;Negative
severance;Negative
falling_out;Negative
rift;Negative
rupture;Negative
infract;Negative
gap;Negative
go_against;Negative
discover;Negative
let_on;Negative
break_in;Negative
intermission;Negative
give_away;Negative
go_bad;Negative
part;Negative
time_out;Negative
separate;Negative
break_down;Negative
soften;Negative
bring_out;Negative
die;Negative
go;Negative
give_out;Negative
give;Negative
come_apart;Negative
bust;Negative
unwrap;Negative
split_up;Negative
erupt;Negative
fall_apart;Negative
give_way;Negative
develop;Negative
damp;Negative
wear;Negative
recrudesce;Negative
better;Negative
break_away;Negative
cave_in;Negative
crack;Negative
faulting;Negative
split;Negative
kick_downstairs;Negative
breakout;Negative
recess;Negative
good_luck;Negative
wear_out;Negative
let_out;Negative
happy_chance;Negative
respite;Negative
break_dance;Negative
jailbreak;Negative
burst;Negative
fall_in;Negative
conk_out;Negative
get_out;Negative
prisonbreak;Negative
open_frame;Negative
prison-breaking;Negative
break_up;Negative
geological_fault;Negative
break_off;Negative
break-dance;Negative
intermit;Negative
break_of_serve;Negative
bump;Negative
pause;Negative
break_out;Negative
snap_off;Negative
gaolbreak;Negative
shift;Negative
founder;Negative
fracture;Negative
get_around;Negative
reveal;Negative
partitioning;Negative
dislocation;Negative
crack-up;Negative
equipment_failure;Negative
payoff;Negative
grease_one's_palms;Negative
buy;Negative
graft;Negative
bridge_over;Negative
bridgework;Negative
span;Negative
nosepiece;Negative
bridge_deck;Negative
bridge_circuit;Negative
wiped_out;Negative
low;Negative
humbled;Negative
busted;Negative
disordered;Negative
unkept;Negative
broken_in;Negative
rugged;Negative
impoverished;Negative
humiliated;Negative
crushed;Negative
weight;Negative
saddle;Negative
core;Negative
burthen;Negative
gist;Negative
essence;Negative
onus;Negative
weight_down;Negative
incumbrance;Negative
loading;Negative
effect;Negative
heavy-laden;Negative
loaded_down;Negative
taxing;Negative
burn;Negative
burned-out;Negative
burn_down;Negative
burn_off;Negative
incinerate;Negative
cauterize;Negative
sting;Negative
combust;Negative
cauterise;Negative
burn_up;Negative
sunburn;Negative
burned-over;Negative
burnt;Negative
glow;Negative
burnt-out;Negative
fire;Negative
bite;Negative
cataclysm;Negative
fatal;Negative
fateful;Negative
delete;Negative
call_off;Negative
strike_down;Negative
offset;Negative
natural;Negative
scrub;Negative
scratch;Negative
set_off;Negative
off;Negative
regardless;Negative
raffishly;Negative
heedlessly;Negative
incautiously;Negative
rakishly;Negative
sloppiness;Negative
ruinous;Negative
carefulness;Negative
monish;Negative
admonish;Negative
caveat;Negative
circumspection;Negative
cautiousness;Negative
forethought;Negative
precaution;Negative
care;Negative
prophylactic;Negative
admonitory;Negative
exemplary;Negative
monitory;Negative
finish;Negative
lay_off;Negative
end;Negative
animadversion;Negative
exclusion;Negative
excommunication;Negative
reprimand;Negative
gainsay;Negative
take_exception;Negative
intriguing;Negative
ambitious;Negative
thought-provoking;Negative
beleaguer;Negative
surround;Negative
outwit;Negative
outfox;Negative
overreach;Negative
outsmart;Negative
hedge;Negative
duck;Negative
elude;Negative
skirt;Negative
beat;Negative
sidestep;Negative
parry;Negative
fudge;Negative
besiege;Negative
dodge;Negative
hem_in;Negative
put_off;Negative
exact;Negative
lay_claim;Negative
arrogate;Negative
claim;Negative
call;Negative
title;Negative
unopen;Negative
fold;Negative
conclude;Negative
unsympathetic;Negative
close_down;Negative
fill_up;Negative
close_up;Negative
closed_in;Negative
shut_down;Negative
come_together;Negative
culmination;Negative
conclusion;Negative
mop_up;Negative
completion;Negative
windup;Negative
ending;Negative
closedown;Negative
cloture;Negative
blockage;Negative
gag_rule;Negative
gag_law;Negative
resolution;Negative
occlusion;Negative
law_of_closure;Negative
settlement;Negative
pressure;Negative
squeeze;Negative
hale;Negative
crock_up;Negative
flop;Negative
crash;Negative
crumple;Negative
tumble;Negative
crumble;Negative
crack_up;Negative
prostration;Negative
connivance;Negative
conniving;Negative
kvetch;Negative
quetch;Negative
plain;Negative
kick;Negative
sound_off;Negative
complaintive;Negative
ailment;Negative
rarify;Negative
refine;Negative
perplex;Negative
elaborate;Negative
ramification;Negative
knottiness;Negative
tortuousness;Negative
complicatedness;Negative
irresistible_impulse;Negative
obsession;Negative
out_of_sight;Negative
hidden;Negative
hide;Negative
conceal;Negative
hold_in;Negative
concealment;Negative
hiding;Negative
cede;Negative
grant;Negative
yield;Negative
profess;Negative
yielding;Negative
